partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
9112,33,Corinthians,15,5,77,655,92,7,1,0,2,9
9112,33,Ceara,7,3,23,151,82,21,7,0,4,4
9110,33,Botafogo-RJ,10,3,57,374,93,17,1,0,2,7
9110,33,Vitoria,9,2,43,257,88,18,1,0,3,6
9113,33,Flamengo,11,5,62,570,94,14,2,0,1,10
9113,33,Santos,16,4,38,286,91,11,2,0,1,3
9115,33,Mirassol,10,4,59,392,87,11,3,0,2,8
9115,33,Palmeiras,9,6,41,276,86,13,2,0,0,8
9114,33,Gremio,13,6,46,297,91,13,4,0,1,5
9114,33,Fortaleza,18,9,54,359,90,12,4,1,2,7
8945,16,Fortaleza,12,5,46,320,86,10,1,0,2,6
8945,16,Atletico-MG,15,8,54,402,91,13,2,0,2,9
8905,12,Flamengo,32,9,62,556,95,5,3,0,1,15
8905,12,Sport,6,3,38,164,83,5,3,2,0,4
8915,13,Santos,17,5,55,414,88,11,1,0,0,8
8915,13,Palmeiras,13,4,45,348,89,15,1,0,2,5
9116,37,Atletico-MG,10,5,47,267,90,11,1,1,1,7
9116,37,Bragantino,17,5,53,349,86,12,4,0,1,3
9126,34,Botafogo-RJ,24,9,60,471,90,11,2,0,1,7
9126,34,Sport,14,4,40,302,86,7,4,0,3,5
9129,34,Vasco,5,2,63,570,93,16,3,0,1,3
9129,34,Gremio,25,9,37,323,92,13,4,0,3,5
9128,34,Mirassol,15,3,51,425,89,11,2,0,1,7
9128,34,Santos,16,7,49,392,89,11,1,0,2,5
9127,34,Fluminense,10,3,31,228,84,12,4,0,2,3
9127,34,Flamengo,14,4,69,519,92,12,3,0,4,5
9117,37,Palmeiras,9,3,71,521,91,14,2,0,2,6
9117,37,Vitoria,4,1,29,200,73,12,3,0,0,3
9130,34,Juventude,10,7,35,237,83,19,4,0,1,3
9130,34,Cruzeiro,14,7,65,434,91,13,1,0,2,9
9131,34,Bahia,23,9,71,497,93,7,1,0,1,10
9131,34,Fortaleza,11,5,29,164,78,13,5,0,2,2
9132,34,Sao Paulo,6,2,53,344,86,15,2,0,2,5
9132,34,Corinthians,13,5,47,308,88,16,1,0,0,4
9133,34,Internacional,23,7,70,464,93,13,1,2,2,5
9133,34,Ceara,12,3,30,157,70,10,2,1,4,3
9136,35,Botafogo-RJ,15,9,45,420,90,15,1,0,2,7
9136,35,Gremio,11,6,55,498,94,7,4,0,0,1
9137,35,Palmeiras,15,2,55,376,90,15,3,0,3,7
9137,35,Fluminense,18,4,45,321,87,17,2,0,3,6
9138,35,Bragantino,5,1,42,334,92,11,3,0,0,6
9138,35,Flamengo,19,8,58,498,95,8,2,0,2,4
9140,35,Sao Paulo,7,4,53,370,91,14,5,0,0,3
9140,35,Juventude,11,4,47,328,90,20,1,1,2,8
9139,35,Vasco,5,1,44,331,90,11,3,1,0,1
9139,35,Bahia,16,4,56,490,92,10,1,1,1,11
9141,35,Vitoria,13,5,40,293,85,13,1,0,0,2
9141,35,Sport,12,1,60,432,93,18,3,0,0,8
9142,35,Corinthians,3,0,53,332,91,7,2,1,3,3
9142,35,Cruzeiro,17,7,47,289,88,18,3,0,1,9
9143,35,Ceara,10,3,41,399,93,10,2,0,3,12
9143,35,Mirassol,7,5,59,461,92,9,2,0,3,6
9144,35,Santos,3,2,47,390,87,10,2,0,2,0
9144,35,Internacional,20,4,53,421,89,10,0,0,0,5
9146,36,Flamengo,15,5,72,678,93,8,2,0,2,4
9146,36,Atletico-MG,8,4,28,236,87,10,3,1,2,2
9147,36,Gremio,20,9,44,336,93,10,3,0,0,5
9147,36,Palmeiras,21,6,56,413,93,12,3,1,1,3
9148,36,Fortaleza,7,3,33,211,83,9,1,0,0,3
9148,36,Bragantino,11,4,67,417,89,9,1,0,4,8
9149,36,Fluminense,14,11,55,509,91,8,1,0,0,3
9149,36,Sao Paulo,5,1,45,340,88,9,1,0,2,4
9150,36,Juventude,19,5,45,294,89,17,2,0,4,7
9150,36,Bahia,15,3,55,391,90,15,3,0,2,5
9151,36,Vasco,13,7,43,226,84,14,0,0,4,3
9151,36,Internacional,15,6,57,346,90,14,1,0,3,4
9152,36,Santos,17,7,53,319,90,9,0,0,2,9
9152,36,Sport,11,2,47,253,86,14,2,0,2,3
9153,36,Mirassol,15,6,74,585,93,10,2,0,3,9
9153,36,Vitoria,12,2,26,159,86,14,1,0,0,3
9154,36,Ceara,12,4,42,207,84,11,2,0,3,5
9154,36,Cruzeiro,14,4,58,406,94,15,4,0,3,8
9145,35,Fortaleza,17,4,34,242,86,7,0,0,0,9
9145,35,Atletico-MG,9,3,66,482,92,10,1,0,1,2
9155,36,Botafogo-RJ,9,3,39,247,87,19,5,1,1,4
9155,36,Corinthians,11,4,61,391,89,14,3,0,2,7
9118,37,Vasco,16,7,44,421,90,21,2,0,0,10
9118,37,Mirassol,9,5,56,383,91,7,3,0,2,1
9119,37,Gremio,14,5,54,509,91,13,3,0,2,10
9119,37,Fluminense,4,2,46,355,88,11,1,0,0,0
9134,34,Vitoria,6,2,46,0,87,13,0,0,4,0
9134,34,Bragantino,22,11,54,0,82,16,3,0,2,5
9135,34,Palmeiras,10,5,47,0,84,12,2,1,1,6
9135,34,Atletico-MG,30,10,53,0,85,15,1,0,0,10
9120,37,Fortaleza,10,3,30,184,85,15,5,0,5,0
9120,37,Corinthians,20,8,70,476,95,16,1,0,0,7
9121,37,Santos,11,6,45,309,87,12,2,0,0,3
9121,37,Juventude,10,3,55,283,87,11,2,0,2,5
9122,37,Sao Paulo,8,6,58,354,87,12,1,0,0,4
9122,37,Internacional,16,4,42,272,83,17,2,0,2,9
9123,37,Sport,13,4,38,319,89,10,3,0,1,2
9123,37,Bahia,28,11,62,558,92,11,1,0,2,6
9124,37,Ceara,2,1,25,254,88,5,0,0,0,3
9124,37,Flamengo,16,4,75,637,94,13,0,0,0,4
9125,37,Cruzeiro,8,3,43,279,90,13,2,0,1,1
9125,37,Botafogo-RJ,7,5,57,373,89,14,2,1,2,7
9156,38,Mirassol,13,8,61,476,92,10,1,0,4,2
9156,38,Flamengo,16,6,39,231,90,10,1,0,1,3
