partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
6980,9,Flamengo,Amarelo,Gerson Santos da Silva,8,Meio-campo,45+2
6981,9,Atletico-MG,Vermelho,Rafael Pires Monteiro,32,Goleiro,16
6981,9,Santos,Amarelo,Felipe Jonatan,3,Zagueiro,51
6981,9,Atletico-MG,Amarelo,Jair Rodrigues Junior,8,Meio-campo,24
6981,9,Atletico-MG,Amarelo,Keno,11,Atacante,46
6983,9,Corinthians,Vermelho,Fagner,23,Zagueiro,41
6983,9,Corinthians,Amarelo,Romulo Otero,11,Meio-campo,70
6983,9,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,80
6983,9,Corinthians,Vermelho,Danilo Avelar,35,Zagueiro,85
6983,9,Corinthians,Amarelo,Danilo Avelar,35,Zagueiro,81
6983,9,Corinthians,Amarelo,Ramiro Moschen Benetti,8,Meio-campo,35
6983,9,Palmeiras,Amarelo,Mayke,12,Zagueiro,60
6982,9,Ceara,Amarelo,Alyson,14,Zagueiro,45+2
6982,9,Ceara,Amarelo,William,5,Meio-campo,66
6984,9,Gremio,Vermelho,Matheus Henrique de Souza,7,Meio-campo,64
6984,9,Bahia,Amarelo,Nino Paraiba,2,Zagueiro,26
6984,9,Gremio,Amarelo,Matheus Henrique de Souza,7,Meio-campo,49
6984,9,Bahia,Vermelho,Gregore,26,Meio-campo,78
6984,9,Gremio,Amarelo,Vanderlei Farias da Silva,27,Goleiro,70
6984,9,Gremio,Amarelo,Darlan Mendes,15,Meio-campo,17
6985,9,Vasco,Amarelo,Vinicius Paiva,49,Atacante,51
6985,9,Atletico-GO,Amarelo,Joao Victor da Silva Marcelino,3,Zagueiro,44
6985,9,Vasco,Vermelho,Bruno Gomes,18,Meio-campo,90+8
6985,9,Vasco,Amarelo,Talles Magno,11,Meio-campo,33
6986,10,Coritiba,Vermelho,Igor Jesus,19,Atacante,72
6986,10,Athletico-PR,Amarelo,Geuvanio,8,Meio-campo,51
6986,10,Athletico-PR,Amarelo,Marcio Azevedo,6,Zagueiro,19
6986,10,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88,Atacante,90
6986,10,Athletico-PR,Amarelo,Wellington Aparecido Martins,5,Meio-campo,29
6986,10,Coritiba,Amarelo,Igor Jesus,19,Atacante,3
6987,10,Santos,Amarelo,Luan Peres Petroni,14,Zagueiro,65
6987,10,Santos,Amarelo,Yeferson Soteldo,10,Meio-campo,25
6987,10,Sao Paulo,Amarelo,Igor Vinicius,2,Zagueiro,71
6987,10,Santos,Amarelo,Alison Lopes Ferreira,5,Meio-campo,48
6987,10,Sao Paulo,Amarelo,Hernanes,15,Meio-campo,79
6988,10,Fluminense,Amarelo,Douglas Moreira,22,Meio-campo,36
6988,10,Corinthians,Amarelo,Bruno Mendez,14,Zagueiro,46
6988,10,Corinthians,Amarelo,Gabriel Girotto Franco,5,Meio-campo,4
6988,10,Fluminense,Vermelho,Danilo Barcelos,14,Zagueiro,90+2
6988,10,Fluminense,Amarelo,Nene,77,Meio-campo,66
6988,10,Corinthians,Amarelo,Guilherme Camacho,20,Meio-campo,66
6988,10,Corinthians,Amarelo,Walter Leandro Capeloza Artune,27,Goleiro,21
6989,10,Gremio,Vermelho,Luiz Fernando Moraes dos Santos,19,Atacante,70
6989,10,Fortaleza,Amarelo,Wanderley de Jesus Sousa,8,Meio-campo,85
6989,10,Fortaleza,Vermelho,Gabriel Dias de Oliveira,13,Zagueiro,70
6989,10,Gremio,Amarelo,Robson Michael Signorini,18,Meio-campo,54
6989,10,Fortaleza,Amarelo,Osvaldo Filho,11,Meio-campo,77
6990,10,Atletico-MG,Amarelo,Guilherme Arana,13,Meio-campo,59
6990,10,Bragantino,Amarelo,Edimar Fraga,6,Zagueiro,13
6991,10,Bahia,Vermelho,Jose Carlos Ferreira Junior,40,Zagueiro,90+2
6991,10,Bahia,Amarelo,Rossicley Pereira da Silva,11,Atacante,90+1
6991,10,Atletico-GO,Amarelo,Hyuri,19,Atacante,88
6991,10,Bahia,Amarelo,Daniel Sampaio Simoes,8,Meio-campo,82
6991,10,Atletico-GO,Amarelo,Joao Victor da Silva Marcelino,3,Zagueiro,26
6992,10,Ceara,Amarelo,Ricardo Dias Acosta,8,Meio-campo,42
6993,10,Goias,Amarelo,Edilson Mendes Guimaraes,33,Zagueiro,87
6993,10,Goias,Amarelo,Fabio Sanches,27,Zagueiro,25
6993,10,Internacional,Amarelo,Bruno Praxedes,45,Meio-campo,45+2
6993,10,Goias,Vermelho,Jefferson,13,Zagueiro,4
6993,10,Goias,Amarelo,Breno,5,Meio-campo,87
6993,10,Goias,Amarelo,Marcelo Rangel Rosa,88,Goleiro,45+2
6993,10,Internacional,Amarelo,Pedro Henrique,41,Zagueiro,66
6993,10,Internacional,Amarelo,Victor Cuesta,15,Zagueiro,45+1
6994,10,Palmeiras,Vermelho,Jose Rafael Vivian,8,Meio-campo,59
6994,10,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,54
6994,10,Sport,Amarelo,Marquinhos,33,Meio-campo,82
6994,10,Sport,Amarelo,Ronaldo,5,Meio-campo,18
6994,10,Sport,Vermelho,Sander Henrique Bortolotto,12,Zagueiro,45
6994,10,Palmeiras,Amarelo,Ramires,18,Meio-campo,8
6994,10,Sport,Amarelo,Jose Rogerio de Oliveira Melo,90,Atacante,63
6995,10,Botafogo-RJ,Amarelo,Rafael Forster,5,Zagueiro,15
6995,10,Vasco,Amarelo,Martin Benitez,10,Meio-campo,7
6995,10,Botafogo-RJ,Amarelo,Kevin Peterson dos Santos Silva,2,Meio-campo,52
6995,10,Vasco,Amarelo,Fellipe Bastos,8,Meio-campo,28
6937,11,Corinthians,Amarelo,Xavier,39,Meio-campo,90+7
6937,11,Corinthians,Amarelo,Fagner,23,Zagueiro,9
6937,11,Bahia,Amarelo,Ronaldo da Silva Souza,16,Meio-campo,44
6937,11,Corinthians,Amarelo,Angelo Araos,21,Meio-campo,13
6937,11,Bahia,Amarelo,Nino Paraiba,2,Zagueiro,59
6938,11,Internacional,Amarelo,Gabriel Boschilia,21,Meio-campo,76
6938,11,Internacional,Amarelo,Andres D'Alessandro,10,Meio-campo,64
6938,11,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,5,Meio-campo,48
6938,11,Internacional,Amarelo,Gustavo Nonato Santana,33,Meio-campo,72
6939,11,Bragantino,Amarelo,Lucas Evangelista,35,Meio-campo,52
6939,11,Bragantino,Amarelo,Claudinho,10,Meio-campo,31
6939,11,Ceara,Amarelo,Martha,74,Meio-campo,45+4
6939,11,Bragantino,Amarelo,Luan Candido,36,Zagueiro,88
6939,11,Bragantino,Amarelo,Ricardo Ryller,25,Meio-campo,45+3
6939,11,Ceara,Amarelo,Charles Rigon Matos,35,Meio-campo,90+3
6939,11,Ceara,Amarelo,Luiz Otavio,13,Zagueiro,27
6940,11,Atletico-GO,Amarelo,Edson Felipe da Cruz,5,Meio-campo,85
6940,11,Atletico-GO,Amarelo,Renato Kayzer,9,Atacante,45+6
6941,11,Gremio,Amarelo,Alisson Euler de Freitas Castro,23,Meio-campo,90
6941,11,Palmeiras,Amarelo,Matias Vina,17,Zagueiro,82
6941,11,Palmeiras,Amarelo,Gabriel Menino,25,Meio-campo,14
6941,11,Gremio,Amarelo,Victor Ferraz,2,Zagueiro,22
6941,11,Palmeiras,Amarelo,Felipe Melo,30,Zagueiro,49
6942,11,Vasco,Amarelo,Yago Pikachu,22,Zagueiro,86
6942,11,Coritiba,Amarelo,Martin Sarrafiore,8,Atacante,41
6942,11,Vasco,Amarelo,Ygor Catatau,38,Meio-campo,34
6943,11,Botafogo-RJ,Amarelo,Davi Machado dos Santos Araujo,11,Meio-campo,65
6943,11,Botafogo-RJ,Amarelo,Gatito Fernandez,1,Goleiro,40
6943,11,Santos,Amarelo,Lucas Verissimo,28,Zagueiro,90+3
6943,11,Botafogo-RJ,Amarelo,Caio Alexandre,19,Meio-campo,43
6943,11,Botafogo-RJ,Amarelo,Fernando Peixoto Costanza,22,Zagueiro,10
6943,11,Santos,Amarelo,Carlos Andres Sanchez,7,Meio-campo,11
6944,11,Fluminense,Amarelo,Andre,35,Meio-campo,28
6996,12,Sport,Amarelo,Sander Henrique Bortolotto,12,Zagueiro,67
6996,12,Corinthians,Amarelo,Cassio Ramos,12,Goleiro,90+5
6996,12,Corinthians,Amarelo,Everaldo,37,Meio-campo,36
6996,12,Sport,Amarelo,Marcos Vinicius Serrato,8,Meio-campo,85
6996,12,Sport,Amarelo,Jonatan Gomez,16,Meio-campo,59
6996,12,Corinthians,Amarelo,Fagner,23,Zagueiro,84
6996,12,Corinthians,Amarelo,Danilo Avelar,35,Zagueiro,9
6997,12,Athletico-PR,Amarelo,Jaime Alvarado,15,Meio-campo,89
6997,12,Athletico-PR,Amarelo,Jonathan Cicero Moreira,2,Zagueiro,53
6997,12,Bahia,Amarelo,Saldanha,99,Atacante,40
6997,12,Athletico-PR,Amarelo,Thiago Heleno,44,Zagueiro,57
6997,12,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26,Meio-campo,26
6998,12,Internacional,Vermelho,Ze Gabriel,35,Zagueiro,60
6998,12,Internacional,Amarelo,Abel Hernandez,99,Atacante,58
6998,12,Internacional,Amarelo,Heitor Rodrigues da Fonseca,2,Zagueiro,65
6999,12,Gremio,Amarelo,Luiz Fernando Moraes dos Santos,19,Atacante,79
6999,12,Atletico-MG,Amarelo,Jair Rodrigues Junior,8,Meio-campo,65
7000,12,Vasco,Amarelo,Guilherme Parede,77,Atacante,90
7000,12,Vasco,Amarelo,Bruno Gomes,18,Meio-campo,90+1
7000,12,Bragantino,Amarelo,Bruno Tubarao,20,Atacante,86
7001,12,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,67
7001,12,Palmeiras,Amarelo,Felipe Melo,30,Zagueiro,45+3
7001,12,Flamengo,Amarelo,Joao Lucas de Almeida Carvalho,13,Zagueiro,66
7001,12,Palmeiras,Amarelo,Lucas Rafael Araujo Lima,20,Meio-campo,52
7001,12,Palmeiras,Amarelo,Gabriel Menino,25,Meio-campo,43
7001,12,Flamengo,Amarelo,Guilherme Bala,42,Meio-campo,45+2
7003,12,Atletico-GO,Amarelo,Gilvan,4,Zagueiro,75
7003,12,Botafogo-RJ,Amarelo,Victor Hugo Soares dos Santos,3,Zagueiro,28
7003,12,Atletico-GO,Amarelo,Dudu,14,Zagueiro,89
7003,12,Botafogo-RJ,Amarelo,Carlos Enrique Renteria,17,Meio-campo,64
7003,12,Botafogo-RJ,Amarelo,Caio Alexandre,19,Meio-campo,25
7002,12,Ceara,Amarelo,Fernando Sobral,88,Meio-campo,86
7002,12,Ceara,Amarelo,Carlos Eduardo Santos Oliveira,86,Zagueiro,29
7002,12,Goias,Amarelo,Rafael Moura,9,Atacante,90+3
7002,12,Goias,Amarelo,Daniel Villalva,11,Meio-campo,61
7002,12,Ceara,Amarelo,Tiago Pagnussat,3,Zagueiro,64
7002,12,Goias,Amarelo,Heron Crespo da Silva,15,Zagueiro,90+5
7002,12,Goias,Amarelo,Lucas Vinicius Goncalves Silva,8,Atacante,86
7004,12,Santos,Amarelo,Felipe Jonatan,3,Zagueiro,70
7004,12,Fortaleza,Amarelo,Romarinho,20,Meio-campo,54
7005,12,Fluminense,Amarelo,Danilo Barcelos,14,Zagueiro,33
7005,12,Coritiba,Vermelho,Natanael,16,Zagueiro,87
7005,12,Coritiba,Amarelo,William Matheus,6,Zagueiro,58
6892,1,Corinthians,Amarelo,Roni,29,Meio-campo,28
6892,1,Corinthians,Amarelo,Michel Macedo Rocha Machado,2,Zagueiro,80
6893,1,Botafogo-RJ,Amarelo,Victor Luis,6,Meio-campo,27
6893,1,Bahia,Amarelo,Marco Antonio Rosa Furtado Junior,30,Atacante,57
6893,1,Botafogo-RJ,Vermelho,Federico Barrandeguy Martino,38,Zagueiro,90+6
6893,1,Botafogo-RJ,Amarelo,Federico Barrandeguy Martino,38,Zagueiro,67
6893,1,Bahia,Amarelo,Rossicley Pereira da Silva,11,Atacante,90+6
6893,1,Bahia,Amarelo,Juninho Capixaba,29,Zagueiro,25
7006,13,Gremio,Vermelho,Bruno Cortes,12,Zagueiro,82
7006,13,Gremio,Amarelo,Bruno Cortes,12,Zagueiro,48
7006,13,Internacional,Vermelho,Damian Musto,5,Meio-campo,70
7006,13,Internacional,Amarelo,Victor Cuesta,15,Zagueiro,46
7007,13,Palmeiras,Amarelo,Danilo dos Santos de Oliveira,28,Meio-campo,83
7007,13,Ceara,Amarelo,Vitor Jacare,40,Atacante,78
7007,13,Ceara,Amarelo,Alyson,14,Zagueiro,6
7007,13,Ceara,Amarelo,Fernando Prass,1,Goleiro,82
7007,13,Ceara,Amarelo,Charles Rigon Matos,35,Meio-campo,65
7008,13,Corinthians,Amarelo,Fagner,23,Zagueiro,36
7008,13,Bragantino,Amarelo,Ricardo Ryller,25,Meio-campo,74
7008,13,Corinthians,Amarelo,Gabriel Girotto Franco,5,Meio-campo,27
7015,13,Vasco,Vermelho,Andrey,15,Meio-campo,60
7015,13,Atletico-MG,Amarelo,Allan Rodrigues de Souza,29,Meio-campo,77
7015,13,Vasco,Amarelo,Martin Benitez,10,Meio-campo,77
7015,13,Vasco,Amarelo,Andrey,15,Meio-campo,6
7015,13,Atletico-MG,Amarelo,Junior Alonso,3,Zagueiro,87
7015,13,Atletico-MG,Amarelo,Dylan Borrero,19,Meio-campo,72
7015,13,Vasco,Amarelo,Leandro Castan,5,Zagueiro,39
7009,13,Fluminense,Amarelo,Michel Araujo,15,Meio-campo,65
7010,13,Coritiba,Amarelo,Robson Fernandes,30,Atacante,45+5
7010,13,Sao Paulo,Amarelo,Luciano da Rocha Neves,11,Atacante,50
7010,13,Coritiba,Amarelo,Hugo Moura,98,Meio-campo,68
7010,13,Sao Paulo,Amarelo,Gabriel Sara,42,Meio-campo,56
7010,13,Sao Paulo,Amarelo,Juanfran,20,Zagueiro,5
7011,13,Flamengo,Amarelo,Bruno Henrique,27,Meio-campo,67
7011,13,Flamengo,Amarelo,Gabriel Noga,41,Zagueiro,26
7011,13,Athletico-PR,Amarelo,Wellington Aparecido Martins,5,Meio-campo,90
7011,13,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26,Meio-campo,26
7011,13,Flamengo,Amarelo,Filipe Luis,16,Zagueiro,45
7011,13,Athletico-PR,Amarelo,Christian Roberto Alves Cardoso,88,Meio-campo,90
7011,13,Athletico-PR,Amarelo,Richard Candido Coelho,25,Meio-campo,65
7013,13,Goias,Vermelho,David Duarte,3,Zagueiro,58
7013,13,Goias,Amarelo,Victor Andrade,31,Atacante,44
7013,13,Goias,Amarelo,David Duarte,3,Zagueiro,18
7013,13,Santos,Amarelo,Marcos Leonardo Santos Almeida,36,Atacante,78
7013,13,Santos,Vermelho,Arthur Gomes,23,Meio-campo,34
7013,13,Goias,Amarelo,Daniel Bessa,10,Meio-campo,45+10
7013,13,Goias,Amarelo,Sandro,30,Meio-campo,25
7013,13,Santos,Amarelo,Joao Paulo,34,Goleiro,89
7013,13,Santos,Amarelo,Marcos Rogerio Ricci Lopes,4,Zagueiro,64
7014,13,Bahia,Amarelo,Gilberto Oliveira Souza Junior,9,Atacante,74
7014,13,Sport,Amarelo,Marcao,77,Meio-campo,89
7014,13,Sport,Amarelo,Marquinhos,33,Meio-campo,59
7014,13,Bahia,Amarelo,Clayson Henrique da Silva Vieira,25,Atacante,73
7014,13,Sport,Amarelo,Luan Polli,27,Goleiro,84
7012,13,Fortaleza,Amarelo,Yuri Cesar,57,Meio-campo,54
7012,13,Fortaleza,Amarelo,Tinga,2,Zagueiro,45
7012,13,Atletico-GO,Amarelo,Oliveira,4,Zagueiro,90+7
7012,13,Atletico-GO,Amarelo,Edson Felipe da Cruz,5,Meio-campo,63
7012,13,Atletico-GO,Amarelo,Gustavo Ferrareis,11,Meio-campo,31
7012,13,Fortaleza,Amarelo,Felipe,15,Meio-campo,58
7012,13,Fortaleza,Amarelo,Juan Quintero Fletcher,3,Zagueiro,47
7012,13,Fortaleza,Amarelo,Paulo Roberto Valoura Junior,5,Meio-campo,27
7012,13,Atletico-GO,Amarelo,Ze Roberto,20,Atacante,90+2
7012,13,Atletico-GO,Amarelo,Joao Victor da Silva Marcelino,2,Zagueiro,55
7016,14,Corinthians,Amarelo,Roni,29,Meio-campo,59
7016,14,Santos,Amarelo,Lucas Braga Ribeiro,30,Atacante,27
7016,14,Corinthians,Amarelo,Danilo Avelar,35,Zagueiro,81
7016,14,Santos,Amarelo,Lucas Lourenco Andrade,37,Meio-campo,78
7018,14,Bahia,Amarelo,Ramon,36,Meio-campo,75
7018,14,Bahia,Amarelo,Matheus Bahia Santos,79,Zagueiro,51
7018,14,Vasco,Amarelo,Gabriel Pec,17,Meio-campo,77
7018,14,Vasco,Amarelo,Henrique Silva Milagres,37,Zagueiro,20
7018,14,Vasco,Vermelho,Bruno Gomes,18,Meio-campo,67
7018,14,Bahia,Amarelo,Rossicley Pereira da Silva,11,Meio-campo,56
7018,14,Bahia,Amarelo,Gregore,26,Meio-campo,45+2
7018,14,Vasco,Amarelo,Bruno Gomes,18,Meio-campo,44
7017,14,Sport,Amarelo,Marcao,77,Meio-campo,59
7017,14,Sport,Amarelo,Adryelson,34,Zagueiro,72
7017,14,Sport,Amarelo,Patric Cabral Lalau,2,Zagueiro,14
7019,14,Gremio,Amarelo,Paulo Miranda,28,Zagueiro,26
7019,14,Coritiba,Amarelo,Ramon Martinez Lopez,27,Meio-campo,29
7019,14,Gremio,Amarelo,Matheus Henrique de Souza,7,Meio-campo,90+4
7019,14,Coritiba,Amarelo,Neilton Mestzk,11,Meio-campo,85
7020,14,Sao Paulo,Amarelo,Daniel Alves,10,Meio-campo,43
7020,14,Atletico-GO,Amarelo,Hyuri,22,Atacante,90
7020,14,Sao Paulo,Amarelo,Gabriel Sara,42,Meio-campo,78
7020,14,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,6,Zagueiro,21
7020,14,Atletico-GO,Amarelo,Gilvan,4,Zagueiro,41
7021,14,Goias,Amarelo,Edilson Mendes Guimaraes,33,Zagueiro,90+8
7021,14,Goias,Amarelo,Breno,5,Meio-campo,23
7021,14,Fluminense,Amarelo,Yago Rocha,20,Meio-campo,33
7021,14,Goias,Amarelo,Ratinho,56,Meio-campo,39
7021,14,Fluminense,Amarelo,Fernando Jose Pacheco Rivas,16,Meio-campo,43
7022,14,Botafogo-RJ,Amarelo,Matheus Babi,11,Atacante,89
7022,14,Botafogo-RJ,Amarelo,Guilherme Oliveira Santos,33,Zagueiro,71
7022,14,Palmeiras,Amarelo,Marcos Rocha,2,Zagueiro,71
7022,14,Palmeiras,Amarelo,Wesley Ribeiro Silva,21,Meio-campo,44
7022,14,Botafogo-RJ,Amarelo,Diego Cavalieri,12,Goleiro,81
7022,14,Palmeiras,Amarelo,Lucas Rafael Araujo Lima,20,Meio-campo,74
7022,14,Palmeiras,Amarelo,Jailson,42,Goleiro,53
7022,14,Botafogo-RJ,Amarelo,Warley,25,Atacante,90+4
7023,14,Fortaleza,Vermelho,Felipe,15,Meio-campo,38
7023,14,Fortaleza,Amarelo,David Correa da Fonseca,17,Atacante,67
7023,14,Atletico-MG,Amarelo,Keno,11,Meio-campo,90+5
7023,14,Atletico-MG,Amarelo,Eduardo Sasha,18,Atacante,44
7023,14,Fortaleza,Amarelo,Gabriel Dias de Oliveira,13,Zagueiro,69
7023,14,Fortaleza,Amarelo,Felipe,15,Meio-campo,32
7023,14,Atletico-MG,Amarelo,Mariano Ferreira Filho,25,Zagueiro,72
7024,14,Athletico-PR,Amarelo,Wellington Aparecido Martins,5,Meio-campo,83
7024,14,Ceara,Amarelo,Mateus Goncalves Martins,7,Atacante,90+1
7024,14,Athletico-PR,Amarelo,Geuvanio,8,Atacante,90+4
7024,14,Athletico-PR,Amarelo,Leo Cittadini,18,Meio-campo,62
7024,14,Ceara,Amarelo,Luiz Otavio,13,Zagueiro,39
7025,14,Bragantino,Amarelo,Uillian Correia,8,Meio-campo,84
7025,14,Bragantino,Amarelo,Ricardo Ryller,25,Meio-campo,29
7025,14,Internacional,Amarelo,Edenilson Andrade dos Santos,8,Meio-campo,68
7025,14,Bragantino,Vermelho,Thonny Anderson,12,Meio-campo,85
7025,14,Bragantino,Amarelo,Edimar Fraga,6,Zagueiro,70
7025,14,Internacional,Amarelo,Rodrigo Lindoso,19,Meio-campo,81
7025,14,Internacional,Amarelo,Victor Cuesta,15,Zagueiro,31
7026,15,Vasco,Amarelo,Talles Magno,11,Meio-campo,52
7026,15,Flamengo,Amarelo,Victor Vinicius Coelho Santos,11,Atacante,90+1
7026,15,Flamengo,Amarelo,Bruno Henrique,27,Meio-campo,73
7026,15,Flamengo,Amarelo,Diego Ribas,10,Meio-campo,11
7026,15,Vasco,Amarelo,Cayo Tenorio,41,Zagueiro,1
7026,15,Flamengo,Amarelo,Leo Pereira,4,Zagueiro,89
7026,15,Flamengo,Amarelo,Thiago Maia,33,Meio-campo,61
7027,15,Coritiba,Amarelo,Nathan Silva,5,Zagueiro,59
7028,15,Palmeiras,Amarelo,Patrick de Paula,5,Meio-campo,86
7028,15,Sao Paulo,Amarelo,Igor Vinicius,2,Zagueiro,47
7028,15,Palmeiras,Amarelo,Lucas Esteves,16,Zagueiro,48
7029,15,Goias,Amarelo,Juan de Dios Pintado Leines,2,Zagueiro,61
7030,15,Fluminense,Amarelo,Rodrigo Junior Paula Silva,26,Zagueiro,90+4
7030,15,Bahia,Amarelo,Marco Antonio Rosa Furtado Junior,30,Meio-campo,90+5
7030,15,Bahia,Amarelo,Daniel Sampaio Simoes,8,Meio-campo,53
7030,15,Fluminense,Amarelo,Danilo Barcelos,14,Zagueiro,45+1
7030,15,Bahia,Amarelo,Lucas Fonseca,28,Zagueiro,90+5
7031,15,Gremio,Vermelho,David Braz,14,Zagueiro,90+8
7031,15,Santos,Amarelo,Jobson Souza Santos,8,Meio-campo,21
7031,15,Gremio,Amarelo,David Braz,14,Zagueiro,78
7031,15,Santos,Amarelo,Mario Sergio Santos Costa,11,Meio-campo,90+5
7031,15,Gremio,Amarelo,Antonio Josenildo Rodrigues de Oliveira,38,Zagueiro,90+1
7031,15,Gremio,Amarelo,Robson Michael Signorini,18,Meio-campo,12
7033,15,Bragantino,Amarelo,Leo Ortiz,3,Zagueiro,63
7033,15,Atletico-GO,Amarelo,Edson Felipe da Cruz,5,Meio-campo,69
7032,15,Sport,Amarelo,Jonatan Gomez,16,Meio-campo,90+3
7032,15,Sport,Amarelo,Patric Cabral Lalau,2,Zagueiro,12
7032,15,Botafogo-RJ,Amarelo,Rafael Forster,5,Meio-campo,39
7032,15,Botafogo-RJ,Vermelho,Rafael Forster,5,Meio-campo,53
7032,15,Sport,Amarelo,Thiago Neves,30,Meio-campo,76
7032,15,Botafogo-RJ,Amarelo,Marcelo da Conceicao Benevenuto Malaquias,14,Zagueiro,86
7034,15,Ceara,Vermelho,Carlos Eduardo Santos Oliveira,86,Zagueiro,61
7034,15,Ceara,Amarelo,Luiz Otavio,13,Zagueiro,78
7034,15,Ceara,Amarelo,Leo Chu,26,Meio-campo,52
7034,15,Corinthians,Vermelho,Cassio Ramos,12,Goleiro,90+7
7034,15,Ceara,Amarelo,Samuel Xavier,22,Zagueiro,90+5
7034,15,Ceara,Amarelo,Rafael Sobis,11,Atacante,55
7034,15,Corinthians,Amarelo,Cassio Ramos,12,Goleiro,89
7035,15,Internacional,Amarelo,Andres D'Alessandro,10,Meio-campo,81
7035,15,Internacional,Amarelo,Heitor Rodrigues da Fonseca,2,Zagueiro,30
6945,11,Goias,Amarelo,Caju,6,Zagueiro,78
6945,11,Goias,Amarelo,Tadeu Antonio Ferreira,23,Goleiro,42
6945,11,Flamengo,Amarelo,Filipe Luis,16,Zagueiro,63
6945,11,Goias,Amarelo,Rafael Moura,9,Atacante,45+4
6945,11,Goias,Amarelo,Daniel Villalva,11,Atacante,21
7036,16,Palmeiras,Amarelo,Gabriel Veron,27,Meio-campo,90+2
7036,16,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,21
7036,16,Coritiba,Amarelo,Yan Sasse,39,Meio-campo,3
7036,16,Palmeiras,Amarelo,Felipe Melo,30,Zagueiro,53
7036,16,Coritiba,Amarelo,Sabino,35,Zagueiro,90+3
7037,16,Gremio,Vermelho,Diego Souza,29,Atacante,53
7037,16,Gremio,Amarelo,Maicon,8,Meio-campo,54
7037,16,Botafogo-RJ,Amarelo,Matheus Babi,11,Atacante,80
7037,16,Gremio,Amarelo,Antonio Josenildo Rodrigues de Oliveira,38,Zagueiro,81
7037,16,Gremio,Amarelo,Matheus Henrique de Souza,7,Meio-campo,31
7037,16,Botafogo-RJ,Amarelo,Guilherme Oliveira Santos,33,Meio-campo,30
7038,16,Santos,Amarelo,Diego Pituca,21,Meio-campo,89
7038,16,Santos,Amarelo,Marcos Rogerio Ricci Lopes,4,Meio-campo,71
7038,16,Atletico-GO,Amarelo,Joao Victor da Silva Marcelino,3,Zagueiro,89
7038,16,Santos,Amarelo,Sandry Roberto,38,Meio-campo,81
7038,16,Atletico-GO,Amarelo,Gustavo Ferrareis,11,Meio-campo,90+1
7038,16,Atletico-GO,Amarelo,Marlon Freitas,8,Meio-campo,79
7039,16,Athletico-PR,Amarelo,Renato Kayzer,79,Atacante,76
7039,16,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26,Zagueiro,45+1
7039,16,Corinthians,Amarelo,Mateus Vital,22,Atacante,55
7039,16,Corinthians,Vermelho,Bruno Mendez,14,Zagueiro,76
7039,16,Athletico-PR,Amarelo,Abner Vinicius,16,Zagueiro,67
7039,16,Corinthians,Amarelo,Walter Leandro Capeloza Artune,27,Goleiro,85
7039,16,Corinthians,Amarelo,Ramiro Moschen Benetti,8,Meio-campo,47
7040,16,Atletico-MG,Amarelo,Igor Rabello,16,Zagueiro,77
7040,16,Atletico-MG,Amarelo,Rever,4,Zagueiro,27
7040,16,Atletico-MG,Amarelo,Allan Rodrigues de Souza,29,Meio-campo,75
7040,16,Fluminense,Amarelo,Wanderson Felipe Cardoso dos Santos,19,Atacante,75
7041,16,Sport,Amarelo,Lucas Mugni,10,Meio-campo,56
7041,16,Sport,Amarelo,Adryelson,34,Zagueiro,49
7041,16,Internacional,Amarelo,Patrick,88,Meio-campo,38
7041,16,Sport,Amarelo,Marquinhos,33,Meio-campo,54
7041,16,Internacional,Amarelo,Yuri Alberto,11,Atacante,86
7042,16,Flamengo,Amarelo,Lincoln Correa dos Santos,29,Meio-campo,43
7042,16,Flamengo,Amarelo,Willian Arao,5,Meio-campo,65
7042,16,Bragantino,Amarelo,Weverson,34,Zagueiro,35
7043,16,Bahia,Vermelho,Jose Elber Pimentel da Silva,7,Atacante,79
7043,16,Goias,Amarelo,Jose Fernando Viana de Santana,99,Atacante,90+2
7043,16,Goias,Amarelo,Douglas Baggio,95,Atacante,89
7043,16,Goias,Amarelo,David Duarte,3,Zagueiro,62
7043,16,Bahia,Amarelo,Jose Carlos Ferreira Junior,40,Zagueiro,90+10
7043,16,Bahia,Amarelo,Lucas Fonseca,28,Zagueiro,39
7043,16,Bahia,Vermelho,Rossicley Pereira da Silva,11,Meio-campo,75
7043,16,Goias,Amarelo,Rafael Moura,9,Atacante,89
7043,16,Goias,Amarelo,Caju,6,Zagueiro,77
7043,16,Bahia,Amarelo,Elias Mendes Trindade,5,Meio-campo,90+11
7043,16,Bahia,Amarelo,Rossicley Pereira da Silva,11,Meio-campo,74
7046,17,Atletico-GO,Vermelho,Everton Felipe,19,Meio-campo,90+4
7046,17,Atletico-GO,Amarelo,Eder,4,Zagueiro,40
7046,17,Athletico-PR,Amarelo,Geuvanio,8,Atacante,90+4
